InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
1004481,1107085034310.0,19.62,0.22,239.64158999999998,6.80582,53466.40613,0.0
1004481,1107085034310.0,19.49,0.21,239.64157999999998,6.8056600000000005,53466.41505,0.0
1004481,1107085034310.0,19.42,0.2,239.64168999999998,6.80583,53466.424000000006,0.0
1004481,1107085034310.0,19.76,0.24,239.64177999999998,6.80598,53466.43295,0.0
1004481,1107085034310.0,19.16,0.18,239.64172000000002,6.8059199999999995,53481.340560000004,0.0
1004481,1107085034310.0,19.63,0.23,239.64212,6.80582,53481.34864,0.0
1004481,1107085034310.0,20.0,0.3,239.64167,6.8060199999999975,53554.28546,0.0
1004481,1107085034310.0,19.16,0.19,239.64179,6.80593,53554.29204,0.0
1004481,1107085034310.0,19.56,0.23,239.6416,6.805810000000001,53560.2934,0.0
1004481,1107085034310.0,19.52,0.23,239.64158999999998,6.805689999999999,53560.30102,0.0
1004481,1107085034310.0,19.28,0.2,239.64182000000002,6.80598,53560.3087,0.0
1004481,1107085034310.0,19.31,0.21,239.64157000000003,6.8057,53560.31625,0.0
1004481,1107085034310.0,19.84,0.26,239.64174,6.80571,53528.32763,0.0
1004481,1107085034310.0,19.58,0.23,239.64171000000002,6.80593,53528.33575,0.0
1004481,1107085034310.0,19.61,0.23,239.64157000000003,6.805839999999999,53528.34392,0.0
1004481,1107085034310.0,19.37,0.21,239.64157000000003,6.80548,53528.35204,0.0
1004481,1107085034310.0,20.02,0.29,239.64158999999998,6.80571,53537.256219999996,0.0
1004481,1107085034310.0,19.74,0.24,239.64174,6.80575,53499.34221,0.0
1004481,1107085034310.0,19.35,0.2,239.64175,6.80572,53499.347,0.0
1004481,1107085034310.0,19.54,0.22,239.64147999999997,6.805739999999999,53499.3518,0.0
1004481,1107085034310.0,19.79,0.25,239.642,6.8059199999999995,53499.35662,0.0
1004481,1107085034310.0,20.39,0.35,239.64174,6.805689999999999,53509.20602,0.0
1004481,1107085034310.0,20.37,0.35,239.64162000000002,6.80594,53509.22312,0.0
1004481,1107085034310.0,19.35,0.21,239.64149,6.805689999999999,53520.36997,0.0
1004481,1107085034310.0,19.48,0.23,239.64164,6.8058,53520.37749,0.0
1004481,1107085034310.0,19.45,0.23,239.64161000000001,6.80583,53520.38502,0.0
1004481,1107085034310.0,20.16,0.34,239.64167,6.80555,53639.10954,0.0
1004481,1107085034310.0,19.64,0.25,239.64141,6.805860000000001,53639.113789999996,0.0
1004481,1107085034310.0,19.29,0.21,239.64172000000002,6.80606,53639.11807,0.0
1004481,1107085034310.0,19.61,0.25,239.64135,6.80589,53639.12233,0.0
1004481,1107085034310.0,19.91,0.28,239.6417,6.80585,53831.40736000001,0.0
1004481,1107085034310.0,19.67,0.24,239.64157999999998,6.80594,53831.41396000001,0.0
1004481,1107085034310.0,19.68,0.25,239.64167999999998,6.80582,53831.420529999996,0.0
1004481,1107085034310.0,19.75,0.25,239.64152,6.805969999999999,53831.42707000001,0.0
1004481,1107085034310.0,19.38,0.22,239.64158999999998,6.80583,53845.43592,0.0
1004481,1107085034310.0,19.4,0.22,239.64164,6.80571,53845.445029999995,0.0
1004481,1107085034310.0,19.21,0.2,239.64171000000002,6.80571,53845.45421,0.0
1004481,1107085034310.0,19.64,0.25,239.64167,6.8060899999999975,53845.46346,0.0
1004481,1107085034310.0,20.27,0.4,239.64195,6.8055699999999995,53976.16861,0.0
1004481,1107085034310.0,19.63,0.28,239.6417,6.80543,53976.17619,0.0
1004481,1107085034310.0,19.37,0.25,239.64197000000001,6.80585,53976.180010000004,0.0
1004481,1107085034310.0,19.39,0.65,239.64117000000002,6.80552,53904.31196,0.0
1004481,1107085034310.0,19.58,0.24,239.64161000000001,6.8056600000000005,53907.25771000001,0.0
1004481,1107085034310.0,19.67,0.26,239.64167999999998,6.806,53907.26857000001,0.0
1004481,1107085034310.0,19.41,0.22,239.64201,6.80578,53907.27948,0.0
1004481,1107085034310.0,19.46,0.23,239.64168999999998,6.80577,53907.29035,0.0
1004481,1107085034310.0,19.53,0.23,239.64185,6.805969999999999,53818.4561,0.0
1004481,1107085034310.0,19.58,0.24,239.64173,6.8060100000000014,53818.46499,0.0
1004481,1107085034310.0,19.96,0.29,239.64174,6.805860000000001,53818.473939999996,0.0
1004481,1107085034310.0,19.9,0.28,239.64167999999998,6.80576,53818.48284,0.0
1004481,1107085034310.0,19.67,0.25,239.64168999999998,6.8060300000000025,53857.35522000001,0.0
1004481,1107085034310.0,19.5,0.23,239.64171000000002,6.80578,53857.36317999999,0.0
1004481,1107085034310.0,19.65,0.28,239.64155,6.805689999999999,53857.37116,0.0
1004481,1107085034310.0,19.64,0.25,239.64164,6.8056800000000015,53857.37914,0.0
1004481,1107085034310.0,19.65,0.25,239.64157999999998,6.8057300000000005,53876.35715,0.0
1004481,1107085034310.0,20.07,0.32,239.64167999999998,6.805969999999999,53876.364839999995,0.0
1004481,1107085034310.0,19.36,0.22,239.64177,6.80578,53876.372489999994,0.0
1004481,1107085034310.0,19.87,0.29,239.64158999999998,6.8057300000000005,53876.38014,0.0
1004481,1107085034310.0,19.52,0.23,239.64177,6.8056800000000015,53882.26184,0.0
1004481,1107085034310.0,19.42,0.22,239.64179,6.80571,53882.269029999996,0.0
1004481,1107085034310.0,19.54,0.23,239.64179,6.805739999999999,53882.276229999996,0.0
1004481,1107085034310.0,19.71,0.25,239.64184,6.8057,53882.28339,0.0
1004481,1107085034310.0,19.05,0.21,239.64161000000001,6.805460000000001,53996.10954,0.0
1004481,1107085034310.0,19.52,0.27,239.64163,6.80587,53996.11366,0.0
1004481,1107085034310.0,19.38,0.21,239.64147999999997,6.8056300000000025,54201.47502000001,0.0
1004481,1107085034310.0,19.3,0.2,239.64128,6.80559,54201.48104,0.0
1004481,1107085034310.0,20.11,0.3,239.6416,6.80588,54201.48697000001,0.0
1004481,1107085034310.0,19.88,0.27,239.64142999999999,6.805839999999999,54201.492889999994,0.0
1004481,1107085034310.0,19.61,0.23,239.64188,6.8054,54212.31586,0.0
1004481,1107085034310.0,19.72,0.24,239.64177999999998,6.80558,54212.32468,0.0
1004481,1107085034310.0,19.48,0.21,239.64151,6.80577,54212.33346,0.0
1004481,1107085034310.0,19.8,0.25,239.64165,6.805689999999999,54212.342229999995,0.0
1004481,1107085034310.0,19.87,0.27,239.64162000000002,6.80572,54256.34426000001,0.0
1004481,1107085034310.0,19.83,0.27,239.64157000000003,6.80575,54263.31531000001,0.0
1004481,1107085034310.0,19.92,0.28,239.64147999999997,6.80553,54263.32128,0.0
1004481,1107085034310.0,19.89,0.28,239.64171000000002,6.8056600000000005,54263.32726000001,0.0
1004481,1107085034310.0,20.16,0.33,239.6415,6.80565,54263.3332,0.0
1004481,1107085034310.0,19.31,0.2,239.64167999999998,6.8057,54269.26097,0.0
1004481,1107085034310.0,19.78,0.25,239.64164,6.8060100000000014,54269.26955,0.0
1004481,1107085034310.0,19.66,0.24,239.64167,6.8056399999999995,54269.2781,0.0
1004481,1107085034310.0,19.54,0.22,239.64168999999998,6.80577,54269.28669,0.0
1004481,1107085034310.0,19.57,0.22,239.64166,6.8056300000000025,54172.43946,0.0
1004481,1107085034310.0,19.59,0.22,239.64171000000002,6.80575,54172.44108,0.0
1004481,1107085034310.0,19.65,0.23,239.64177999999998,6.8059,54172.44272000001,0.0
1004481,1107085034310.0,19.69,0.23,239.64172000000002,6.8056600000000005,54172.44433,0.0
1004481,1107085034310.0,19.43,0.21,239.64165,6.8056199999999984,54185.41866,0.0
1004481,1107085034310.0,19.73,0.24,239.64166,6.80583,54185.428,0.0
1004481,1107085034310.0,19.83,0.26,239.64175,6.80571,54185.43737000001,0.0
1004481,1107085034310.0,19.53,0.22,239.64177999999998,6.80585,54185.446789999995,0.0
1004481,1107085034310.0,19.34,0.2,239.64166,6.80567,54230.43296000001,0.0
1004481,1107085034310.0,19.47,0.22,239.64139,6.80585,54230.43943,0.0
1004481,1107085034310.0,19.73,0.25,239.64153,6.8058,54230.45244,0.0
1004481,1107085034310.0,19.35,0.21,239.64157999999998,6.80558,54236.322179999996,0.0
1004481,1107085034310.0,19.91,0.28,239.64182000000002,6.80565,54236.32882,0.0
1004481,1107085034310.0,19.84,0.27,239.64162000000002,6.805689999999999,54236.3355,0.0
1004481,1107085034310.0,19.9,0.28,239.64146000000002,6.80593,54236.34224,0.0
1004481,1107085034310.0,19.61,0.24,239.64171000000002,6.80616,54242.38215,0.0
1004481,1107085034310.0,19.68,0.25,239.64173,6.8059199999999995,54242.38965,0.0
1004481,1107085034310.0,19.72,0.25,239.64163,6.80575,54242.397170000004,0.0
1004481,1107085034310.0,19.37,0.3,239.6415,6.805839999999999,54357.11345,0.0
1004481,1107085034310.0,19.72,0.37,239.64164,6.805860000000001,54357.11561,0.0
1004481,1107085034310.0,19.5,0.21,239.64184,6.805689999999999,54563.45785,0.0
1004481,1107085034310.0,20.02,0.28,239.64171000000002,6.80578,54563.46405,0.0
1004481,1107085034310.0,19.54,0.22,239.64167999999998,6.8057300000000005,54563.47025,0.0
1004481,1107085034310.0,17.68,0.1,239.64151,6.80576,54563.4764,0.0
1004481,1107085034310.0,19.42,0.2,239.64163,6.80589,54569.38002999999,0.0
1004481,1107085034310.0,19.33,0.19,239.64173,6.8056600000000005,54569.38647000001,0.0
1004481,1107085034310.0,19.49,0.21,239.64164,6.805839999999999,54569.39294,0.0
1004481,1107085034310.0,19.61,0.22,239.64156,6.80578,54569.39939,0.0
1004481,1107085034310.0,20.29,0.32,239.64167,6.8056199999999984,54584.39206000001,0.0
1004481,1107085034310.0,19.49,0.21,239.64167,6.8056100000000015,54584.40226,0.0
1004481,1107085034310.0,19.63,0.23,239.64146000000002,6.80593,54584.41245,0.0
1004481,1107085034310.0,19.78,0.25,239.64147000000003,6.80576,54584.42267000001,0.0
1004481,1107085034310.0,18.17,0.12,239.64166,6.80572,54498.50395,0.0
1004481,1107085034310.0,19.23,0.19,239.64175,6.805839999999999,54498.51021,0.0
1004481,1107085034310.0,19.72,0.23,239.64158999999998,6.805860000000001,54498.51637000001,0.0
1004481,1107085034310.0,19.76,0.24,239.64171000000002,6.80593,54498.52265,0.0
1004481,1107085034310.0,19.53,0.21,239.64171000000002,6.80572,54509.506689999995,0.0
1004481,1107085034310.0,19.5,0.21,239.64163,6.80582,54509.51387,0.0
1004481,1107085034310.0,19.46,0.21,239.64177,6.80594,54509.520979999994,0.0
1004481,1107085034310.0,19.6,0.22,239.6415,6.80582,54509.528060000004,0.0
1004481,1107085034310.0,19.9,0.33,239.64186,6.805860000000001,54476.53913,0.0
1004481,1107085034310.0,19.48,0.26,239.64188,6.8056600000000005,54476.54218,0.0
1004481,1107085034310.0,19.53,0.27,239.64189,6.805739999999999,54476.54531,0.0
1004481,1107085034310.0,19.59,0.24,239.64142,6.805739999999999,54648.21867,0.0
1004481,1107085034310.0,20.01,0.29,239.6417,6.80589,54648.22615,0.0
1004481,1107085034310.0,19.21,0.2,239.64147999999997,6.80571,54648.233629999995,0.0
1004481,1107085034310.0,19.91,0.28,239.64168999999998,6.805460000000001,54648.241070000004,0.0
1004481,1107085034310.0,19.44,0.18,239.64165,6.8057300000000005,54623.24862000001,0.0
1004481,1107085034310.0,19.73,0.2,239.6415,6.805810000000001,54623.25651,0.0
1004481,1107085034310.0,19.32,0.17,239.64166,6.805969999999999,54623.264339999994,0.0
1004481,1107085034310.0,19.57,0.19,239.64177999999998,6.80577,54623.2722,0.0
1004481,1107085034310.0,19.85,0.25,239.64166,6.80587,54529.446939999994,0.0
1004481,1107085034310.0,19.31,0.19,239.64201,6.8059600000000025,54529.45782999999,0.0
1004481,1107085034310.0,19.62,0.22,239.64163,6.80555,54529.46876,0.0
1004481,1107085034310.0,19.62,0.22,239.64151,6.80595,54529.479779999994,0.0
1004481,1107085034310.0,19.61,0.23,239.64156,6.8057,54556.3222,0.0
1004481,1107085034310.0,19.63,0.23,239.64192000000003,6.80606,54556.3375,0.0
1004481,1107085034310.0,19.83,0.26,239.64177999999998,6.80587,54556.34657,0.0
1004481,1107085034310.0,19.56,0.22,239.64189,6.8057300000000005,54556.355639999994,0.0
1004481,1107085034310.0,19.54,0.22,239.64156,6.8057300000000005,54591.34062,0.0
1004481,1107085034310.0,19.53,0.22,239.64171000000002,6.805789999999999,54591.34867000001,0.0
1004481,1107085034310.0,19.31,0.19,239.64182999999997,6.80583,54591.35672999999,0.0
1004481,1107085034310.0,19.55,0.22,239.64142,6.805789999999999,54591.36481,0.0
1004481,1107085034310.0,20.65,0.43,239.64192999999997,6.80589,54598.2536,0.0
1004481,1107085034310.0,19.41,0.21,239.64192000000003,6.80588,54599.28697000001,0.0
1004481,1107085034310.0,19.28,0.2,239.64191,6.806039999999999,54599.293470000004,0.0
1004481,1107085034310.0,19.15,0.19,239.6413,6.80593,54599.299979999996,0.0
1004481,1107085034310.0,20.28,0.32,239.64182999999997,6.80582,54729.10495,0.0
1004481,1107085034310.0,19.42,0.21,239.64157000000003,6.806,54729.10928,0.0
1004481,1107085034310.0,19.55,0.22,239.64167999999998,6.805860000000001,54924.36887000001,0.0
1004481,1107085034310.0,19.65,0.23,239.64157000000003,6.8059600000000025,54924.37595,0.0
1004481,1107085034310.0,19.61,0.23,239.64152,6.80593,54924.3833,0.0
1004481,1107085034310.0,19.42,0.21,239.64157999999998,6.80578,54924.39055,0.0
1004481,1107085034310.0,19.46,0.21,239.64142999999999,6.80585,54937.41824,0.0
1004481,1107085034310.0,19.64,0.23,239.64157999999998,6.8059,54937.423129999996,0.0
1004481,1107085034310.0,19.67,0.24,239.64162000000002,6.80583,54937.42795,0.0
1004481,1107085034310.0,19.36,0.2,239.64176,6.8056600000000005,54937.43266000001,0.0
1004481,1107085034310.0,19.71,0.24,239.64162000000002,6.80595,54945.40633,0.0
1004481,1107085034310.0,19.69,0.27,239.64157000000003,6.80594,54946.32569,0.0
1004481,1107085034310.0,18.44,0.16,239.64162000000002,6.80588,54946.33292000001,0.0
1004481,1107085034310.0,19.13,0.19,239.64188,6.805739999999999,54946.34757000001,0.0
1004481,1107085034310.0,19.49,0.28,239.64145,6.8060899999999975,55062.19104,0.0
1004481,1107085034310.0,19.63,0.3,239.64173,6.80595,55062.19682999999,0.0
1004481,1107085034310.0,19.54,0.21,239.64158999999998,6.80582,54889.481779999995,0.0
1004481,1107085034310.0,19.51,0.21,239.64157999999998,6.805789999999999,54889.489839999995,0.0
1004481,1107085034310.0,19.58,0.22,239.64172000000002,6.80575,54889.49778,0.0
1004481,1107085034310.0,19.42,0.2,239.64176,6.80571,54889.5057,0.0
1004481,1107085034310.0,19.45,0.22,239.64158999999998,6.80583,55039.24736,0.0
1004481,1107085034310.0,19.4,0.22,239.64202000000003,6.805839999999999,55039.2552,0.0
1004481,1107085034310.0,19.6,0.24,239.64154,6.80582,55039.26304,0.0
1004481,1107085034310.0,19.87,0.28,239.64146000000002,6.8055,55039.27082000001,0.0
1004481,1107085034310.0,19.67,0.23,239.64161000000001,6.80589,54983.35881000001,0.0
1004481,1107085034310.0,19.55,0.22,239.64142999999999,6.80575,54983.36546,0.0
1004481,1107085034310.0,19.37,0.2,239.64172000000002,6.8059,54983.3722,0.0
1004481,1107085034310.0,19.39,0.2,239.64177999999998,6.80582,54983.3789,0.0
1004481,1107085034310.0,18.0,0.12,239.64157000000003,6.80589,54993.32818,0.0
1004481,1107085034310.0,19.85,0.29,239.64136000000002,6.80559,54993.3336,0.0
1004481,1107085034310.0,19.57,0.25,239.64157999999998,6.8054,54993.33901,0.0
1004481,1107085034310.0,19.41,0.23,239.64197000000001,6.806039999999999,54993.34443,0.0
1004481,1107085034310.0,19.14,0.18,239.64149,6.80575,54999.232260000004,0.0
1004481,1107085034310.0,19.69,0.24,239.64176,6.8060300000000025,54999.240679999995,0.0
1004481,1107085034310.0,19.6,0.22,239.64155,6.8058,54999.24902,0.0
1004481,1107085034310.0,19.59,0.22,239.64153,6.805810000000001,54999.25746,0.0
1004481,1107085034310.0,19.18,0.18,239.64171000000002,6.80565,54917.460179999995,0.0
1004481,1107085034310.0,19.87,0.26,239.64145,6.80577,54917.46505,0.0
1004481,1107085034310.0,20.38,0.34,239.64177999999998,6.80615,54917.46992999999,0.0
1004481,1107085034310.0,19.72,0.24,239.64149,6.80593,54917.47467,0.0
1004481,1107085034310.0,19.18,0.19,239.64163,6.80565,54966.37744,0.0
1004481,1107085034310.0,18.96,0.17,239.64167999999998,6.80578,54966.38359,0.0
1004481,1107085034310.0,19.46,0.21,239.64165,6.805839999999999,54966.389729999995,0.0
1004481,1107085034310.0,19.82,0.26,239.64199,6.80576,54966.39582000001,0.0
1004481,1107085034310.0,19.88,0.26,239.64157999999998,6.8056100000000015,55295.4409,0.0
1004481,1107085034310.0,19.51,0.21,239.64153,6.80565,55295.44801,0.0
1004481,1107085034310.0,19.79,0.25,239.64147000000003,6.805860000000001,55295.455239999996,0.0
1004481,1107085034310.0,19.25,0.19,239.64162000000002,6.80585,55295.462439999996,0.0
1004481,1107085034310.0,19.28,0.2,239.64146000000002,6.80583,55349.21146000001,0.0
1004481,1107085034310.0,19.69,0.24,239.64171000000002,6.8056399999999995,55356.300579999996,0.0
1004481,1107085034310.0,19.35,0.2,239.64166,6.8057,55356.30967,0.0
1004481,1107085034310.0,19.25,0.19,239.6417,6.8056,55356.31892000001,0.0
1004481,1107085034310.0,19.3,0.2,239.6415,6.80582,55356.32816000001,0.0
1004481,1107085034310.0,19.81,0.26,239.64162000000002,6.80595,55363.28879,0.0
1004481,1107085034310.0,19.8,0.25,239.64151,6.80577,55363.29334,0.0
1004481,1107085034310.0,19.41,0.21,239.6415,6.80593,55363.29796,0.0
1004481,1107085034310.0,19.67,0.24,239.64182000000002,6.80543,55363.30252000001,0.0
1004481,1107085034310.0,19.31,0.2,239.64189,6.8056399999999995,55368.15231000001,0.0
1004481,1107085034310.0,19.62,0.23,239.64185,6.80572,55368.16762000001,0.0
1004481,1107085034310.0,19.51,0.21,239.64162000000002,6.8056399999999995,55275.458629999994,0.0
1004481,1107085034310.0,19.53,0.22,239.6416,6.80585,55275.46502,0.0
1004481,1107085034310.0,19.51,0.21,239.64149,6.805739999999999,55275.47144,0.0
1004481,1107085034310.0,19.76,0.24,239.6415,6.8056,55275.477810000004,0.0
1004481,1107085034310.0,19.75,0.24,239.64137999999997,6.8059199999999995,55323.33527999999,0.0
1004481,1107085034310.0,19.43,0.21,239.64157999999998,6.805839999999999,55329.40294,0.0
1004481,1107085034310.0,19.56,0.22,239.6416,6.805739999999999,55329.40987999999,0.0
1004481,1107085034310.0,19.96,0.27,239.64147999999997,6.805839999999999,55329.41677999999,0.0
1004481,1107085034310.0,19.68,0.23,239.64155,6.80615,55329.42379,0.0
1004481,1107085034310.0,19.46,0.21,239.64152,6.80588,55338.34096,0.0
1004481,1107085034310.0,19.68,0.24,239.64167,6.805839999999999,55338.3493,0.0
1004481,1107085034310.0,19.89,0.26,239.64164,6.805839999999999,55338.357529999994,0.0
1004481,1107085034310.0,19.2,0.19,239.64167,6.805739999999999,55338.36571000001,0.0
1004481,1107085034310.0,19.16,0.21,239.6416,6.805689999999999,55675.36309,0.0
1004481,1107085034310.0,19.89,0.32,239.64179,6.80571,55675.37062,0.0
1004481,1107085034310.0,20.36,0.41,239.64153,6.8060100000000014,55675.38587000001,0.0
1004481,1107085034310.0,19.63,0.23,239.64175,6.80585,55603.52522999999,0.0
1004481,1107085034310.0,19.46,0.21,239.64157000000003,6.80578,55603.530479999994,0.0
1004481,1107085034310.0,19.33,0.2,239.64149,6.8058,55603.535710000004,0.0
1004481,1107085034310.0,19.79,0.25,239.64188,6.805739999999999,55603.54092000001,0.0
1004481,1107085034310.0,19.35,0.21,239.64142,6.80565,55716.33859,0.0
1004481,1107085034310.0,19.56,0.23,239.64158999999998,6.80578,55716.34474,0.0
1004481,1107085034310.0,19.7,0.25,239.64171000000002,6.8055699999999995,55716.35091,0.0
