InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
1004141,1101080008153.0,20.16,0.3,223.66002999999998,0.30824,53464.41641000001,0.0
1004141,1101080008153.0,20.39,0.35,223.66046,0.30814,53494.37465,0.0
1004141,1101080008153.0,20.72,0.41,223.65977999999998,0.30841,54568.401979999995,0.0
1004141,1101080008153.0,20.97,0.46,223.66043,0.30835999999999997,54886.47388,0.0
1004141,1101080008153.0,21.07,0.49,223.6607,0.30795,54862.48876,0.0
1004141,1101080008153.0,20.29,0.33,223.66047999999998,0.30789,55295.34587999999,0.0
1004141,1101080008153.0,21.04,0.5,223.66061000000002,0.30933,55276.45616,0.0
1004141,1101080008153.0,20.96,0.42,223.6594,0.30833,55663.393529999994,0.0
1004141,1101080008153.0,20.28,0.35,223.6605,0.30821,55674.443889999995,0.0
1004141,1101080008153.0,21.23,0.56,223.6602,0.30872,55604.51274,0.0
1004141,1101080008153.0,20.65,0.51,223.66071000000002,0.30791999999999997,55577.50849,0.0
1004141,1101080008153.0,20.91,0.53,223.66,0.30862,55744.218689999994,0.0
1004141,1101080008153.0,20.69,0.45,223.66067,0.30862,55717.26627000001,0.0
1004141,1101080008153.0,20.61,0.42,223.66024,0.30814,55687.33067,0.0
1004141,1101080008153.0,20.45,0.36,223.66075,0.30801,55982.52736,0.0
1004141,1101080008153.0,20.43,0.37,223.66058999999998,0.30785,56013.466389999994,0.0
1004141,1101080008153.0,20.8,0.44,223.66047999999998,0.30778,56093.23355,0.0
1004141,1101080008153.0,20.64,0.43,223.66025,0.30783,55951.51921000001,0.0
1004141,1101080008153.0,20.59,0.4,223.65971000000002,0.30875,56385.39384,0.0
1004141,1101080008256.0,18.35,0.13,223.65277999999998,0.30651,53464.40032,0.0
1004141,1101080008256.0,18.47,0.13,223.65268999999998,0.30653,53464.40838,0.0
1004141,1101080008256.0,18.49,0.13,223.65267999999998,0.3066,53464.41641000001,0.0
1004141,1101080008256.0,18.4,0.13,223.65247999999997,0.30651,53464.42447,0.0
1004141,1101080008256.0,18.4,0.14,223.65268999999998,0.30649,53732.52367,0.0
1004141,1101080008256.0,18.48,0.14,223.65262,0.30658,53732.530179999994,0.0
1004141,1101080008256.0,18.42,0.14,223.65267000000003,0.30662,53732.53668,0.0
1004141,1101080008256.0,18.66,0.15,223.65247000000002,0.30651999999999996,53732.543170000004,0.0
1004141,1101080008256.0,18.5,0.14,223.65264,0.30669,53556.19986,0.0
1004141,1101080008256.0,18.42,0.14,223.65251,0.30651,53556.20811,0.0
1004141,1101080008256.0,18.75,0.16,223.65255,0.30649,53556.21633,0.0
1004141,1101080008256.0,18.59,0.15,223.65265,0.30666,53556.22455,0.0
1004141,1101080008256.0,18.22,0.14,223.65271,0.30658,53537.22402,0.0
1004141,1101080008256.0,18.73,0.17,223.65249,0.30673,53537.23125,0.0
1004141,1101080008256.0,18.5,0.15,223.65252,0.3065,53537.23835,0.0
1004141,1101080008256.0,18.59,0.16,223.65254,0.30646,53537.24547,0.0
1004141,1101080008256.0,18.45,0.14,223.65249,0.30657,53494.365060000004,0.0
1004141,1101080008256.0,18.27,0.13,223.65262,0.30662,53494.37465,0.0
1004141,1101080008256.0,18.53,0.14,223.65262,0.30646,53494.384210000004,0.0
1004141,1101080008256.0,18.51,0.14,223.65268999999998,0.30664,53494.39378,0.0
1004141,1101080008256.0,18.28,0.13,223.65255,0.30677,53509.16613,0.0
1004141,1101080008256.0,18.63,0.15,223.65264,0.30635,53509.17253,0.0
1004141,1101080008256.0,18.43,0.14,223.65274,0.30678,53509.17895,0.0
